id,ingredients,steps,ingredients_clean
resep-24983951,"['1 kg daging sapi', '100 gr cabe giling', '1500 ml santan (2 butir kelapa)', ' Bumbu halus :', '15 butir bawang merah', '8 siung bawang putih', '15 gr jahe', ' Bumbu Rempah :', '1 sdm ketumbar bubuk', '5 buah cengkeh', '3 buah kapulaga', '1/2 sdt pala bubuk', '3 cm kayumanis', '1 buah bunga lawang', '1 buah cabe jawa', ' Bumbu aromatik :', '20 gr lengkuas', '2 batang serai', '1 lembar daun kunyit', '5 lembar daun jeruk', ' Seasoning :', '1/2 sdm garam', '2 sdt kaldu bubuk', '1 sdt gula pasir']","[{'text': 'Haluskan bumbu halus. Campur semua bumbu didalam wajan. Lalu tambahkan santan.', 'images': ['https://img-global.cpcdn.com/steps/f741ea18c5076e6d/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/66547a79c946340d/400x400cq80/photo.jpg']}, {'text': 'Masak santan hingga mendidih. Masukkan daging sapi.', 'images': ['https://img-global.cpcdn.com/steps/734f3fc8d4a80e18/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/7dc38bc9ae023196/400x400cq80/photo.jpg']}, {'text': 'Masak terus hingga daging empuk dan berminyak. Tes rasa.', 'images': ['https://img-global.cpcdn.com/steps/0a2a44e6cb30264c/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/72d4070ab3aab862/400x400cq80/photo.jpg']}, {'text': 'Sajikan.', 'images': ['https://img-global.cpcdn.com/steps/66a22d841f394b74/400x400cq80/photo.jpg']}]","daging sapi, cabe, santan kelapa, bumbu, bawang merah, bawang putih, jahe, bumbu rempah, ketumbar bubuk, cengkeh, kapulaga, pala bubuk, kayumanis, bunga lawang, cabe jawa, bumbu aromatik, lengkuas, serai, daun kunyit, daun jeruk, seasoning, garam, kaldu bubuk, gula pasir"
resep-24973685,"['250 gr Daging Sapi', '800 ml Air', '4 siung Bawang Putih', '1 sachet Bumbu Soto Instan', '2 btg Seledri', 'Seiris Jahe, geprek', '2 btg Daun Bawang Pre', 'Secukupnya Merica, garam, gula, penyedap']","[{'text': 'Cuci bersih daging, potong 2-3 bag', 'images': []}, {'text': 'Didihkan air, masukkan daging, jahe geprek & daun sledri, rebus 5 menit, matikan kompor, tutup pancinya...', 'images': []}, {'text': 'Setelah 30 menit, nyalakan kembali apinya...', 'images': []}, {'text': 'Rajang bawang putih, tumis hingga harum.. masukkan bumbu instan & rajangan daun pre, tumis sebentar... Tuang dalam kuah', 'images': []}, {'text': 'Rebus kuah soto sampai mendidih, lalu setel alarm 10mnt... Rebus terus sambil potong tipis dagingnya (udah empuk loo)', 'images': []}, {'text': 'Koreksi rasa dng menambah garam, merica dkk...', 'images': []}]","daging sapi, air, bawang putih, bumbu soto instan, seledri, jahe, daun bawang pre, merica garam gula"
resep-24983605,"['Secukupnya daging sapi (yang sudah direbus/di presto)', '65 ml santan kara', '2-3 butir kemiri', '10 bawang merah', '5 bawang putih', '1 sdt ketumbar bubuk', '1 sdt merica bubuk', 'secukupnya Laos/ 1 bks laos bubuk', '2 keping gula merah/secukupnya', '1 sdt garam', '1 sdt kaldu bubuk', 'secukupnya Asam jawa', 'secukupnya Air', '1 lembar daun salam', '1 batang serai']","[{'text': 'Potong daging yang sudah direbus sedang aja jangan terlalu tipis dan tebal dan digepuk/dipukul sebentar pakai cobek. Kemudian Sisihkan', 'images': []}, {'text': 'Haluskan bawang merah, bawang putih, laos/lengkuas (saya pakai laos bubuk), kemiri.', 'images': []}, {'text': 'Masukkan daging yg sudah dipotong di kompor, masukkan bumbu yang dihaluskan lalu tambahkan santan, garam, merica bubuk, asam jawa, kaldu, gula merah, ketumbar bubuk dan air secukupnya dan daun salam dan serai. Aduk merata dan biarkan direbus sampai airnya menyusut kalau sudah agak menyusut boleh dites rasa. Aduk merata', 'images': []}, {'text': 'Setelah matang bisa disajikan langsung atau boleh digoreng dulu baru disajikan', 'images': ['https://img-global.cpcdn.com/steps/c9c9453c52e19ffe/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9d9cf3c119b64f0e/400x400cq80/photo.jpg']}]","daging sapi, santan kara, kemiri, bawang merah, bawang putih, ketumbar bubuk, merica bubuk, laos laos bubuk, keping gula merahsecukupnya, garam, kaldu bubuk, asam jawa, air, daun salam, serai"
resep-24816201,"['2 kg daging sapi tanpa lemak', '2 bungkus bumbu rendang siap beli', 'Bumbu halus tambahan', '5 siung bawang merah', '3 siung bawang putih', '3 butir kemiri', '1 ruas Lengkuas', '1 sdt garam', '2 sdm gula merah', '2 sdm cabe bubuk', 'Bumbu Cemplung', '3 lembar daun jeruk', '2 batang sereh geprek', '1 lembar daun kunyit', '2 lembar daun salam', 'Santan kental dari 3 kelapa']","[{'text': 'Tumis bawang dalam sedikit minyak, masukkan cabe bubuk, bumbu beli, dan bumbu halus. sebagian saya aduk dalam daging.. masukkan bumbu Cemplung dan aduk rata, lalu masukkan daging. Aduk aduk.', 'images': []}, {'text': 'Aduk hingga rata, lalu tambahkan santan kental, aduk agar santan tidak pecah. Masak hingga kuah nya nyusut dan kental', 'images': []}, {'text': 'Beri garam, gula merah. Tes rasa jangan lupa. Yang jelas pasti enak kalau masakan rendang ya...', 'images': ['https://img-global.cpcdn.com/steps/1c853511721e1099/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/fd232983718c67bb/400x400cq80/photo.jpg']}, {'text': 'Selamat makan...', 'images': ['https://img-global.cpcdn.com/steps/2f48f6869a4a7195/400x400cq80/photo.jpg']}]","daging sapi, bumbu reng, bumbu tambahan, bawang merah, bawang putih, kemiri, lengkuas, garam, gula merah, cabe bubuk, bumbu cemplung, daun jeruk, sereh, daun kunyit, daun salam, santan kental dari kelapa"
resep-24973558,"['12 potong ikan masak', 'Sec minyak goreng', '5 buah cabe rawit merah dan hijau haluskan', '1 siung bawang putih iris/cincang', '5 sdm air minum', 'Sec kecap manis', '1/4 sdt garam halus']","[{'text': 'Siapkan bahan-bahannya.', 'images': ['https://img-global.cpcdn.com/steps/e01045d4e704a64c/400x400cq80/photo.jpg']}, {'text': 'Panaskan minyak goreng. Goreng ikan hingga matang balik ikanya goreng lagi. Angkat. Siapkan ikan goreng dan bumbunya (fotonya tidak muncul susah jaringan)', 'images': ['https://img-global.cpcdn.com/steps/4db5f0a1e86d4e62/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0d9213446e6d1a06/400x400cq80/photo.jpg']}, {'text': 'Panaskan sedikit minyak goreng. Tumis bumbu yang dihaluskan hingga harum masukkan 5 sdm air minum tambahkan garam halus,kecap manis aduk rata. Koreksi rasa. Setelah beberapa detik kecap mendidih. Masukkan ikan goreng ke dalam wajan aduk cepat agar ikan goreng menyatu dengan bumbu. Angkat dan sajikan', 'images': ['https://img-global.cpcdn.com/steps/e82cf4219edb33e4/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b160f3b5d7de1323/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/7a6dbb6a63d3e7d7/400x400cq80/photo.jpg']}]","ikan masak, minyak goreng, cabe rawit merah hijau, bawang putih iriscincang, air minum, kecap manis, garam"
resep-24730348,"['1 kepala ikan patin potong dua (boleh ikan yang lain)', '1 buah timun', '3 buah tomat hijau', '1 batang serai', '1 lbr daun salam', 'Secukupnya air', 'Secukupnya garam gula penyedap', '5 siung bawang merah', '3 siung bawang putih', '1 ruas kunyit', '1/2 ruas jahe', '1/2 ruas kencur', '1 ruas lengkuas muda', '1/4 sdt lada', '1/2 sdt ketumbar', '1/4 sdt pala', '2 butir kemiri', '15 cabe rawit', '1/4 sdt terasi']","[{'text': 'Tumis bumbu halus hingga wangi, tambahkan serai dan daun salam tumis lagi sampai bumbu matang', 'images': ['https://img-global.cpcdn.com/steps/f849fb366148a621/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e01294865cf84ba7/400x400cq80/photo.jpg']}, {'text': 'Tuang air tunggu mendidih masukkan ikan yang sudah dibersihkan, ini lemak dan atinya saya masukin juga', 'images': ['https://img-global.cpcdn.com/steps/3da9b936ac16608b/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/1596d2c961494767/400x400cq80/photo.jpg']}, {'text': 'Kemudian masukkan timun dan tomat hijau', 'images': ['https://img-global.cpcdn.com/steps/278db438a8ef63cf/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f4731a10668c4609/400x400cq80/photo.jpg']}, {'text': 'Tambahkan garam gula penyedap aduk rata, masak tidak perlu lama karena ikan cepat matang koreksi rasa', 'images': ['https://img-global.cpcdn.com/steps/66de9c529323d29e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/8fef9c00a13c755f/400x400cq80/photo.jpg']}]","kepala ikan patin, timun, tomat hijau, serai, daun salam, air, garam gula, bawang merah, bawang putih, kunyit, jahe, kencur, lengkuas muda, lada, ketumbar, pala, kemiri, cabe rawit, terasi"
resep-23902397,"['300 gr cakalang asap', '1 ikat kemangi', '1 buah tomat, potong dadu kecil', '1 sdt garam (secukupnya)', '1 sdt gula', '1/4 sdt merica bubuk', '1/4 sdt kaldu jamur bubuk:', '7 butir bawang merah', '5 buah cabe merah besar', '5 buah cabe rawit merah', '1 batang sereh bagian putihnya saja, iris halus', '1 ruas jari jahe, memarkan', '3 lembar daun jeruk, iris halus', '1 lembar daun pandan', '1 lembar daun kunyit']","[{'text': 'Suapkan bahan. Suwir-suwir ikan cakalang asap.', 'images': ['https://img-global.cpcdn.com/steps/ca0d56047370b6bf/400x400cq80/photo.jpg']}, {'text': 'Tumis bumbu cabe bawang sampai harum.', 'images': ['https://img-global.cpcdn.com/steps/9617bfab284c7e1f/400x400cq80/photo.jpg']}, {'text': 'Tambahkan rempah aromatik, masak hingga harum. Masukkan tomat aduk rata masak hingga matang.', 'images': ['https://img-global.cpcdn.com/steps/330c47aba8bd08bd/400x400cq80/photo.jpg']}, {'text': 'Masukkan suwiran cakalang, aduk rata, tambahkan garam, merica, gula, kaldu bubuk. Beri sedikit air. Tes rasa.', 'images': ['https://img-global.cpcdn.com/steps/0a226beba618b9bd/400x400cq80/photo.jpg']}, {'text': 'Tumis sampai air menyusut. Menjelang diangkat, masukkan kemangi. Aduk rata.', 'images': ['https://img-global.cpcdn.com/steps/cf8e99e4403be83a/400x400cq80/photo.jpg']}, {'text': 'Hidangkan bersama nasi hangat.', 'images': ['https://img-global.cpcdn.com/steps/70c0a0aa558dae11/400x400cq80/photo.jpg']}]","cakalang asap, kemangi, tomat dadu kecil, garam, gula, merica bubuk, kaldu jamur bubuk, bawang merah, cabe merah besar, cabe rawit merah, sereh bagian putihnya saja iris, jari jahe, daun jeruk iris, daun pan, daun kunyit"
resep-24984268,"['2 ekor Ikan Kembung', '1/3 sdm Bubuk Marinasi', '1 sdt Garam Himalaya', '1 sdt Kaldu Jamur murni', '1/2 sdt Merica bubuk (tambahan)', '1 sdt Gula pasir (me : Gula merah)', '300 ml Air', 'Minyak goreng', '4 butir Bawang Merah', '2 siung Bawang Putih', '1 sdt Ketumbar butiran', '2 buah Cabe Merah', '4 buah Cabe Rawit', 'Minyak sayur']","[{'text': 'Cuci bersih ikan, beri bumbu marinasi dan sedikit air, campur, diamkan ±10 menit, atau bisa beri garam dan perasan jeruk nipis Campur semua bahan bumbu halus, haluskan', 'images': ['https://img-global.cpcdn.com/steps/f25d488c7aa27719/400x400cq80/photo.jpg']}, {'text': 'Panaskan sedikit minyak, tuang bumbu halus, beri bumbu, tumis hingga tanak', 'images': ['https://img-global.cpcdn.com/steps/b37816563af96161/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/189d01d1c2e1685f/400x400cq80/photo.jpg']}, {'text': 'Sajikan', 'images': ['https://img-global.cpcdn.com/steps/cff84b9201b71d02/400x400cq80/photo.jpg']}, {'text': 'Tuang air dan masukkan, masak hingga mendidih, setelah matang, balik sisi atas ke bawah, didihkan kembali, tunggu hingga air menyusut Tes rasa', 'images': ['https://img-global.cpcdn.com/steps/e2738971e2378c3c/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/7257a9cda4b85c50/400x400cq80/photo.jpg']}]","ikan kembung, bubuk, garam himalaya, kaldu jamur murni, merica bubuk tambahan, gula pasir gula merah, air, minyak goreng, bawang merah, bawang putih, ketumbar butiran, cabe merah, cabe rawit, minyak sayur"
resep-24963693,"['1 kg Ikan Tongkol, saya pilih yang isi 2 ekor', '6 buah cabe rawit', '3 buah cabe keriting', '8 siung bawang merah', '8 siung bawang putih', '1 buah tomat', 'secukupnya daun salam', '2 sendok makan kecap manis', '2 sendok makan saos tiram', 'secukupnya garam', 'secukupnya gula merah', 'secukupnya kaldu jamur', '1 buah jeruk nipis']","[{'text': 'Bersihkan ikan, buang kepalanya, setelah itu lumuri dengan jeruk nipis dan garam', 'images': ['https://img-global.cpcdn.com/steps/4fd49a1e146478f5/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/cb1cb4f2ec9af9fd/400x400cq80/photo.jpg']}, {'text': 'Pindang ikan dengan panci kukus, alasi dengan daun salam', 'images': ['https://img-global.cpcdn.com/steps/eed371f6f0aa6788/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f5f5c147516ee01c/400x400cq80/photo.jpg']}, {'text': 'Pindang ikan lebih kurang 30-45 menit', 'images': []}, {'text': 'Setelah ikan pindang jadi, sisihkan, dinginkan. Jangan langsung dibersihkan tulangnya, karena rawan hancur.', 'images': []}, {'text': 'Tumis cabe, bawang,tomat, daun salam.', 'images': ['https://img-global.cpcdn.com/steps/5a16515e90287c37/400x400cq80/photo.jpg']}, {'text': 'Setelah itu masukkan ikan pindang yang telah dibuang tulangnya & dalam bentuk potongan-potongan besar yang sudah digoreng lebih dulu', 'images': ['https://img-global.cpcdn.com/steps/5ee97bb32222d417/400x400cq80/photo.jpg']}, {'text': 'Masukkan kecap manis, saos tiram, garam, kaldu jamur, gula merah', 'images': ['https://img-global.cpcdn.com/steps/2c9077431ee2eae6/400x400cq80/photo.jpg']}, {'text': 'Koreksi rasa, sambil terus ditumis hingga ikan benar-benar matang dan bumbu meresap', 'images': ['https://img-global.cpcdn.com/steps/db44b70855510785/400x400cq80/photo.jpg']}]","ikan tongkol, cabe rawit, cabe keriting, bawang merah, bawang putih, tomat, daun salam, kecap manis, saos tiram, garam, gula merah, kaldu jamur, jeruk nipis"
resep-24971719,"['250 gram udang, buang kulitnya', '1 helai daun bawang, iris', '1/4 buah bawang bombai, iris', '1/2 buah tomat, iris', '3 helai daun jeruk, robek-robek', '2 sdm saus tomat', '1/2 sdt garam', '100 ml air', '1 sdm kaldu bubuk', '1 batang serai, geprek', 'Secukupnya minyak Rose Brand', '10 buah cabe merah (boleh + rawit kalau mau pedas)', '5 siung bawang merah', '2 buah bawang putih', '1 ruas jahe']","[{'text': 'Bersihkan udang. Marinasi sebentar.', 'images': ['https://img-global.cpcdn.com/steps/6897688d6071bc68/400x400cq80/photo.jpg']}, {'text': 'Tuang minyak Rose Brand secukupnya. Tumis bumbu halus, serai, bawang bombai, tomat & daun jeruk sampai harum & matang', 'images': ['https://img-global.cpcdn.com/steps/9bee9ffdb7db4e61/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/211b0a06d324bf86/400x400cq80/photo.jpg']}, {'text': 'Masukkan udang, masak sampai berubah warna. Masukkan air & daun bawang. Tambahkan garam, saus tomat & kaldu bubuk. Masak hingga udang matang & bumbu meresap. Koreksi rasa', 'images': ['https://img-global.cpcdn.com/steps/83dcc7d53bc82775/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/32a349ce2b2c034e/400x400cq80/photo.jpg']}, {'text': 'Siap dinikmati', 'images': ['https://img-global.cpcdn.com/steps/3f9a19ad72346cc0/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/eb9d77b2bbae2629/400x400cq80/photo.jpg']}]","daun bawang iris, bawang bombai iris, tomat iris, daun jeruk robekrobek, saus tomat, garam, air, kaldu bubuk, serai, minyak rose brand, cabe merah, bawang merah, bawang putih, jahe"
resep-13676196,"['250 gr udang bago', '2 ranjungan ukuran sedang rebus 3-5 menit tambahkan 1 daun salam', '3 siung bawang putih', '5 bawang merah', '3 cabe merah keriting', '2 cabe hijau besar', '15 cabe rawit', '1/4 sdt pala bubuk', '2 ruas jahe', '5 daun jeruk', '1 batang serei geprek', '2 sdm saus tiram', '3 sdm saus sambal', '1 sdm saus tomat', 'Secukupnya gula, garam dan kaldu bubuk']","[{'text': 'Cuci bersih ranjugan dan udang. Kepala udang bisa direbus untuk kaldu ya. Rebus ranjungan selama 5 menit. Kemudian siapkan bahan lainnya', 'images': ['https://img-global.cpcdn.com/steps/03c9ba5e6dcaa0fb/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/531ee45abf35cdf7/400x400cq80/photo.jpg']}, {'text': 'Tumis bumbu hingga harum dan matang baru masukan ranjungan yang sudah digeprak fungsinya supaya bumbu lebih mudah meresap. Kemudian tambahkan bawang daun', 'images': ['https://img-global.cpcdn.com/steps/6650e0966aec28da/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/66c8926acc7d84cf/400x400cq80/photo.jpg']}, {'text': 'Masukan udang dan aduk rata. Koreksi rasa dan tunggu udang matang', 'images': []}, {'text': 'Sajikan yummmy', 'images': ['https://img-global.cpcdn.com/steps/1bc97031cdb08b47/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/4efde63d0c22379a/400x400cq80/photo.jpg']}]","ug bago, ranjungan, bawang putih, bawang merah, cabe merah keriting, cabe hijau besar, cabe rawit, pala bubuk, jahe, daun jeruk, serei, saus tiram, saus sambal, saus tomat, gula garam kaldu bubuk"
resep-24965543,"['500 gram udang ukuran sedang', '2 sdm mentega', '1 buah bawang bombay, iris', '1 siung bawang putih, cincang halus', '2 batang daun bawang, potong', '1 sdm air perasan jeruk nipis', 'secukupnya Minyak goreng,', '100 ml air', '2 sdm saus tiram', '1 sdm Kecap Inggeris Asia Harum Sedap', '1 sdm kecap manis', '1/2 sdt garam', '1/2 sdt lada bubuk']","[{'text': 'Cuci udang hingga bersih.', 'images': []}, {'text': 'Panaskan minyak dengan api sedang. Goreng udang hingga matang dan kering. Angkat dan tiriskan. Sisihkan.', 'images': []}, {'text': 'Panaskan mentega. Lalu tumis bawang bombay dan bawang putih hingga harum.', 'images': []}, {'text': 'Masukkan satu persatu bahan bumbu dan tambahkan air. Kemudian aduk hingga merata dan masak hingga mendidih.', 'images': ['https://img-global.cpcdn.com/steps/076dc13457a6a281/400x400cq80/photo.jpg']}, {'text': 'Masukkan udang goreng. Aduk dan masak hingga bumbu meresap, lalu matikan api.', 'images': []}, {'text': 'Masukkan daun bawang dan air perasan jeruk nipis, lalu aduk hingga merata.', 'images': []}, {'text': 'Udang Goreng Mentega siap disajikan.', 'images': []}]","mentega, bawang bombay iris, bawang putih cincang, daun bawang, air perasan jeruk nipis, minyak goreng, air, saus tiram, kecap inggeris asia harum sedap, kecap manis, garam, lada bubuk"
resep-24979875,"['250 gr udang', '1 kotak tahu ukuran sedang, potong dadu kecil', '8 butir bakso, iris tipis-tipis', '1 ikat daun kemangi, ambil daunnya saja', '1 genggam petai cina', 'Segenggam cabe ijo ale, iris serong cabe ijonya', '1/2 butir kelapa, parut memanjang', '2 butir telur rebus, potong menjadi 8bagian per butir', '2 buah tomat, iris tipis-tipis', 'Sesuai selera cabe rawit utuh', '25 buah cabe rawit (sesuai selera)', '6 siung bawang merah', '4 siung bawang putih', '2 cm kencur', '2 lembar daun jeruk', '1 sdm ketumbar butiran', '1/2 sdt garam', '1 sdt kaldu bubuk ayam', '1 sdt penyedap', 'Secukupnya daun pisang', 'Secukupnya tusuk gigi']","[{'text': 'Siapkan semua bahan.', 'images': ['https://img-global.cpcdn.com/steps/556027bc6535872f/400x400cq80/photo.jpg']}, {'text': 'Haluskan bumbu halus, tambahkan semua bahan isian A. Aduk hingga tercampur rata.', 'images': ['https://img-global.cpcdn.com/steps/35b41cba7fe22f14/400x400cq80/photo.jpg']}, {'text': 'Ambil selembar daun pisang. Isi dengan campuran botok dan bumbu tadi, dan tambahkan bahan isian B. Lalu lipat dan sematkan tusuk gigi.', 'images': ['https://img-global.cpcdn.com/steps/a8c63a381d3e1b1c/400x400cq80/photo.jpg']}, {'text': 'Kukus selama 30 menit.', 'images': ['https://img-global.cpcdn.com/steps/4e087f013ad966d2/400x400cq80/photo.jpg']}, {'text': 'Setelah matang, sajikan bersama nasi hangat dan kerupuk. Nyaammmm selamat mencoba!', 'images': ['https://img-global.cpcdn.com/steps/455afe9934729c12/400x400cq80/photo.jpg']}]","tahu, bakso iris, daun kemangi, petai cina, cabe ijo, kelapa memanjang, telur rebus, tomat iris, cabe rawit utuh, cabe rawit, bawang merah, bawang putih, kencur, daun jeruk, ketumbar butiran, garam, kaldu bubuk ayam, daun pisang, tusuk gigi"
resep-24966502,"['250 g Udang besar', '4 siung (cincang) Bawang merah', '2 siung (cincang) Bawang putih', '2 buah (cincang) Cabai merah besar', '3 buah (cincang) Cabai rawit', '1/4 sdt Lada bubuk', '1 sdm Saus tiram', '1 sdm Kecap asin', '1/2 sdt Gula', '1/4 sdt Penyedap', '1 batang (dipotong-potong) Daun bawang', '2 sdm Minyak goreng']","[{'text': 'Bersihkan udang, buang kepala dan kulit jika suka.', 'images': []}, {'text': 'Cincang bawang merah, bawang putih, cabai merah, dan cabai rawit. Potong-potong daun bawang.', 'images': []}, {'text': 'Panaskan minyak, tumis bawang merah dan bawang putih cincang hingga harum.', 'images': []}, {'text': 'Masukkan cabai merah dan cabai rawit cincang, tumis hingga layu.', 'images': []}, {'text': 'Tambahkan udang, aduk rata hingga berubah warna.', 'images': []}, {'text': 'Masukkan saus tiram, kecap asin, gula, lada, dan penyedap. Aduk rata.', 'images': []}, {'text': 'Masukkan daun bawang, aduk sebentar hingga layu.', 'images': []}, {'text': 'Masak hingga bumbu meresap dan udang matang. Angkat dan sajikan.', 'images': []}]","ug besar, cincang bawang merah, cincang bawang putih, cincang cabai merah besar, cincang cabai rawit, lada bubuk, saus tiram, kecap asin, gula, dipotongpotong daun bawang, minyak goreng"
