id,category,title,ingredients
resep-3182967,masakan thailand,Tom Yum ala ala kuah merah pr masakan merahputih,"['250 gram fishball (saya beli curah d ramayana)', '250 gram cumi', '250 gram udang', '4 buah tahu seafood', '2 bonggol pokcoy', '2 batang besar daun bawang', '3 siung bawang putih', '8 siung bawang merah', '8 buah cabe merah besar', '15 buah cabe merah keriting', '5 buah rawit merah', '2 ruas lengkuas', '3 buah belimbing wuluh', '1 buah tomat', '2 buah jeruk nipis utk perasaan', 'Sckupnya minyak utk menumis', '2 lt air', 'Sckupnya gula, garam, penyedap']"
resep-1036365,masakan thailand,Tomyam sederhana Resep masakan ala anak kost,"['bakso salmon', 'Bakso Tuna', 'sesuai selera Cabe rawit', '4 buah cabe merah', 'Sereh', 'lada', 'ketumbar', '1 ruas jari jahe', '4 siung bawang merah', '3 siung bawang putih', 'gula', 'garam', 'minyak sayur']"
resep-15327008,masakan timur tengah,Sayur marak masakan Arab,"['1 kilo daging kambing (hanya untuk daging kambing)', '1/2 kilo tulang kambing', '10-15 butir kapolaga arab', 'Kunyit 2 sebesar jari telunjuk', 'secukupnya Jahe', '2 sendok teh Lada bubuk', '1 SM Ketumbar halus', '10 biji Cengkeh', 'Biji pala setengah butir', '4 butir Kemiri', '1 Sendok teh Jinten', 'Kayu manis 2 batang seukuran jari tengah', '10 butir bawang merah', '6 butir bawang putih', 'Daun seledri', 'Tomat buah iris']"
resep-13377907,masakan timur tengah,Gawarma daging masakan daging simple tapi enak masakan arab,"['1/4 daging', '8 siung bawang putih', '1 sdt jintan', '1/2 sdt lada', '1 liter air', '2 sdm mertega', 'Secukupnya garam']"
resep-13345262,masakan timur tengah,Biber Dolmas Paprika isi nasi Masakan Turki,"['± 1 kg paprika', '2 1/2 gelas (uk. 200ml) beras, cuci bersih', '5 siung bawang bombai', '2 siung bawang putih', '3 buah tomat, blender', '3 buah tomat potong sebesar koin', '1 1/2 sdm pasta tomat', '2 sdm garam', '1 sdm merica bubuk', '1 sdm daun mint kering', '7 sdm minyak goreng']"
resep-13307439,masakan timur tengah,Nasi bulgur Domates soslu bulgur pilav Masakan Turki,"['5 sdm minyak goreng', '2 gelas (gelas uk. 200ml) beras bulgur. Cuci bersih', '1 buah bawang bombai besar. Potong dadu', '2 buah cabai hijau besar (tidak pedas) cincang kasar', '1 buah tomat besar. Potong dadu', '1 sdt pasta tomat', '1 1/2 sdm garam', '4 gelas Air panas']"
resep-13298461,masakan timur tengah,Nasi Ayam Favorit F r nda Tavuk Kapama Masakan Turki,"['3 gelas Beras (gelas uk. 300ml) cuci bersih', '± 1kg Ayam rebus hingga matang, sisihkan air kaldunya', '1 sdt Daun Timi / Oregano', '2 sdm Garam', '1 sdm Merica bubuk', '5 siung Bawang bombai, potong dadu/cincang kasar', '1 sdm Cabai kering giling']"
resep-24931017,mpasi bulan,Bubur Ayam Sawi Hijau Menu MPASI Start m,"['3 sdm Nasi Putih', '50 gr Ayam Giling', '10 gr Tahu Putih', '10 gr Sawi Hijau', '1 siung Baput dan Bamer, iris tipis', '200 ml Air', '1 Sdm Minyak Ayam untuk Menumis']"
resep-24914376,mpasi bulan,Sup Jagung Creamy Menu MPASI Start m,"['60 gr Jagung Manis (Diparut/Diblender)', '50 gr Daging Ayam Giling', '5 gr Wortel', '5 gr Buncis', '100 ml susu UHT', '1 siung Baput dan Bamer', '1/2 sdm Keju Bubuk khusus mpasi', '1 sdm Minyak Ayam/Unsalted Butter']"
resep-24820401,mpasi bulan,MPASI Bulan Cemilan Pure Pisang Sederhana,['1 buah pisang cavindesh']
resep-24814887,mpasi bulan,Cemilan Buah MPASI Bulan,"['1 buah Alpukat', '1 sendok Asi / Sufor (boleh skip)']"
resep-24812295,mpasi bulan,MPASI Bulan Pertama Prohe Telur Puyuh sekali makan,"['2 butir telur puyuh', '2-3 sendok Nasi', '1 , 5 Sendok Wortel', '1,5 Sendok Tahu', '1 lembar daun salam']"
resep-24928733,mpasi tahun,Sempol Ayam MPASI th,"['180 gr ayam paha fillet tanpa kulit', '3 buah kentang ukuran sedang', '1 siung bawang putih', 'Secukupnya bawang bombay', '1 batang daun bawang', '1/2 buah wortel ukuran sedang, diparut', '1 sdt kaldu bubuk', '1/4 sdt garam', '1 sdt minyak wijen', 'Secukupnya VCO untuk goreng (optional)', 'Secukupnya stik kayu es krim']"
resep-24920388,mpasi tahun,Kue Ultah Bolu Kukus Pisang Bayi tahun,"['7-8 sdm YummyBites Pancake mix', '1 buah pisang matang uk sedang', '1 sdm butter (boleh UB anchor atau merk lainnya)', '1 telur ayam', '2 sdm susu uht ultra mimi / greenfields', '1 sdm santan']"
resep-24901696,mpasi tahun,Mandu Pangsit Tahu Ayam Udang Mpasi tahun,"['7 sdm Tepung terigu', '30 ml Air panas', '1 siung bawang putih (ulek)', '30 gr Tahu sutera', '30 gr Paha ayam', '10 gr Udang', '5 gr Wortel', 'Garam', 'Bubuk kaldu']"
resep-24887340,mpasi tahun,Perkedel kentang daging kids menu MPASI friendly,"['500 gram kentang (sekitar 3 buah ukuran sedang), kupas, rebus (atau goreng) hingga matang', '5 siung bawang merah', '7 siung bawang putih', 'Secukupnya daun bawang, iris tipis', '1 butir telur, pisahkan kuning dan putihnya (putih dikocok lepas)', '100 gram daging sapi cincang matang (sesuaikan tekstur dengan kemampuan anak)', 'Secukupnya garam', 'Secukupnya kaldu sapi bubuk', 'Secukupnya minyak goreng']"
resep-24885860,mpasi tahun,Camilan Mpasi Makaroni Schotel,"['100 gram makaroni kering', 'Secukupnya air untuk merebus', 'Sedikit garam', '2 sdm tepung terigu', '3 sdm margarin', '200 ml susu uht', 'Sedikit bubuk pala', 'Sedikit lada bubuk,garam,dan kaldu bubuk kalau pakai', '30 gram keju cheddar parut', 'Secukupnya irisan seledri', '1 butir telur', 'Secukupnya daging giling,atau bisa di ganti dengan ayam giling,bakso,atau sosis sesuai selera', '1/2 buah bombay kecil,cincang halus', '1 siung baput,cincang halus', 'Secukupnya minyak']"
resep-24962156,bekal anak,Bekal Anak Sekolah Kerja,"['2 Centong Nasi Putih Hangat', '1 sdm Bawang Goreng', '1 potong Tumis Ayam', '3 sdm Samgor Kentang Tahu Tempe', '1 kotak Teh']"
resep-24962166,bekal anak,Bekal Anak Sekolah Kerja,"['2 Centong Nasi Putih Hangat', '4 potong Egg Chicken Roll', '4 sdm Mie Goreng', '1 sdm Bawang Goreng', '1 kotak Teh']"
resep-24962160,bekal anak,Bekal Anak Sekolah Kerja,"['2 Centong Nasi Putih Hangat', '3 ptg Oseng Daging Mercon', 'secukupnya Kerupuk Bawang', '1 kotak Sari Buah']"
resep-24962161,bekal anak,Bekal Anak Sekolah Kerja,"['2 Centong Nasi Putih Hangat', '3 potong Oseng Daging Mercon', '4 sdm Mie Polosan', '2 sdm Bawang Goreng', '1 kotak Teh']"
resep-24960896,bekal anak,Bekal Anak Sekolah,"['2 lbr Roti Tawar', 'secukupnya Glaze Green Tea', 'secukupnya Margarin', '1 kotak Teh', '1 bh Lemper']"
resep-24967872,nastar,Nastar Premium Original dan Keju,"['270 gr tepung terigu rendah protein', '110 gr tepung maizena', '125 gr butter Wisman + 75 gr butter Elle et Vire + 50 gr Palmia butter margarin', '100 gr susu bubuk', '100 gr gula halus', '2 butir kuning telur', '1/2 sdt garam', '40 gr cheddar cheese parut', '2 butir kuning telur omega', '1 sdm minyak', '2 tetes kuning telur', '1/2 sdt Selai nanas, saya beli jadi']"
resep-24845510,nastar,Pasta coklat untuk isian pia nastar dll,"['75 gr dcc', '50 gr gula pasir', '25 gr coklat bubuk', '75 gr tepung terigu', '1 sdm margarin', '150 ml susu']"
resep-24591231,nastar,Oriental Pineapple Tart,"['300 gr Tepung Terigu Pro Rendah', '150 gr Butter', '100 gr Margarine', '90 gr Gula Halus', '25 gr Tepung Maizena', '50 gr Susu Bubuk', '2 bh Kuing Telur Rebus (hancurkan)', '2 bh Kuning Telur Mentah', '1 sdt Vanilla Ekstrak', 'Sejimpit Garam', '2 bh Kuning Telur (untuk olesan)', 'Secukupnya Selai Nanas']"
resep-24888784,nastar,Nastar,"['4 bungkus margarine blue band (total 800 gr)', '2 bungkus mentega (total 200gr)', '1 bungkus gula halus', '1 kg tepung terigu segitiga biru', '100 gr tepung mainzenna', '10 butir kuning telur (6 untuk adonan, 4 untuk olesan)', '2 bungkus susu bubuk dancow', '2 bungkus keju serbaguna', '500 gr selai nanas']"
resep-24880332,nastar,Nastar gulung alat sederhana,"['secukupnya Selai nanas', '2 kuning telur', '60 gr gula halus', '200 gr butter', '30 gr susu bubuk', '300 gr terigu protein rendah', '50 gr tepung maizena', 'Olesan :', '2 kuning telur', '1 SDM minyak', '1 SDM air', '1/4 sdt lustre dust / bubuk gold']"
resep-24900658,kastengel,KASTENGEL Gluten Free,"['15 g BOLA Deli Gula Halus', '150 g butter', '1 btr telur', '120 g BOLA Deli Tepung Beras', '50 g BOLA Deli Tepung Ketan', '25 BOLA Deli Tepung maizena', '150 g keju cheddar parut', '1 kuning telur', '2 sdm minyak goreng', '1 sdm kental manis putih', '1 Batang Keju cheddar parut']"
resep-24798543,kastengel,Kastengel,"['500 gr terigu pro rendah/sedang (disangrai)', '40 gr maizena', '4 sdm gula halus', '350 gr margarin mix mentega', '2 sdm susu bubuk', '2 btr kuning telur', '200 gr keju chedar (boleh mix edam)', 'Topping = keju slice di iris panjang']"
resep-24782828,kastengel,Kaastengels Ekonomis Tanpa Telur,"['225 gr terigu protein rendah', '25 gr maizena', '30 gr susu bubuk', '165 gr butter/ margarin', '150 gr keju cheddar parut', '1/2 butir kuning telur', '1 sdm minyak goreng', 'Secukupnya keju chedar parut']"
resep-24782810,kastengel,Kastengel,"['200 gr mentega(saya pakai palmia mix margarin)', '250 gr tepung terigu kunci biru', '2 butir kuning telur', '1 sdm susu bubuk Dancow', '50 gr tepung maizena Rose Brand', '100 gr keju cheddar parut(saya masukkan kulkas sekitar 30menit agar tekstur sedikit kering)', '1 butir kuning telur', '50 gr keju cheddar parut(taburan)']"
resep-24631459,kastengel,Kastengel Simple,"['50 gram Gula Halus (Gula Halus Rose Brand diblender)', '200 gram Butter / Mentega', '100 gram Margarin', '3 butir Kuning Telur', '200 gram Keju Cheddar diparut', '1/2 sendok teh Garam Halus', '400 gram Terigu Pro Rendah', '100 gram Maizena Rose Brand', '27 gram Susu Bubuk', '1 sendok teh Baking Powder (optional bisa tidak pakai)', 'Secukupnya Kuning Telur dan UHT Plain untuk olesan (perbandingan 3 kuning telur dan 1 sendok teh UHT', 'Secukupnya Keju Cheddar parut untuk taburan']"
resep-24907911,kue kacang,Kue kacang cokelat,"['2 liter (200 gram) kacang tanah yg telah disangrai dan di cincang kasar', '2 gls belimbing (400 gram) gula pasir', '1 bks (80-90 gram) cokelat vanhouten', '4 butir telur', '1 bks susu dancow kecil', 'secukupnya Vanili']"
resep-24881425,kue kacang,Kue Kacang,"['100 gram mentega', '75 gram butter', '250 gram Kacang tanah, sangrai', '225 gram tepung terigu', '2 buah kuning telur, kocok lepas', '125 gram gula halus', '1/2 sdt ekstrak vanilla', '1 buah kuning telur', '2 sdt susu cair']"
resep-24563092,kue kacang,Kue Kacang,"['1/2 kg kacang', '1 kg tepung terigu segitiga', '1/2 kg gula halus', '2 pcs vanili', '1/2 sdm garam', '500 ml minyak goreng', '2 kuning telur, pewarna kuning muda, minyak goreng secukupnya']"
resep-24793318,kue kacang,Kue Kacang Bimoli,"['300 gr Kacang tanah (sangrai, buang kulit lalu haluskan)', '300 gr Gula halus', '600 gr Tepung terigu', '2 gelas belimbing Minyak goreng (-+400 ml)', 'Secukupnya Kacang sangrai yang telah dikupas (optional)', '1 butir Telur dan sedikit pewarna kuning untuk olesan']"
resep-24777411,kue kacang,Kue kacang,"['500 gr kacang tanah', '400 gr gula halus', '300 gr mentega', '1 kg tepung terigu', '6 cangkir minyak goreng', 'Secukupnya vanili', 'Secukupnya garam', '3 butir kuning telur']"
resep-24955608,putri salju,Putri salju,"['250 gr margarin (100 gr blue band + 150 gr mahal)', '60 gr gula halus dihaluskan', '300 gr tepung terigu protein rendah', '50-70 gr keju parut', '30 gr maizena', '30 gr susu bubuk', 'secukupnya Icing sugar', '1 buah kuning telur']"
resep-22564280,putri salju,Putri Salju Red Velvet No Oven No Mixer,"['300 gr margarin', 'Secukupnya pasta Red Velvet (bisa pakai pop ice rasa Red Velvet 2 sachet)', '3 sdm gula halus (jika pakai pop ice gula dalam adonan di skip)', '400 gr tepung segitiga biru', '1 sdm tepung maizena', '1 sachet susu Dancow putih', 'Secukupnya gula halus/gula donat, untuk topping']"
resep-24874232,putri salju,Putri Salju Lumer,"['100 gr buttermix', '25 gr keju cheddar parut (taruh dikulkas dulu)', '25 gr mete panggang, cincang agak kasar (jangan bubuk dan jangan terlalu kasar juga)', '35 gram gula halus', '35 gram almond meal', '1/4 st vanilla extract', '1/4 st garam halus', '1 butir kuning telur', '100 gr tepung terigu pro rendah yg sudah disangrai', '20 gr maizena', '15 gr susu bubuk', '125 gr gula donat', '10 gr susu bubuk']"
resep-24793892,putri salju,Putri Salju,"['3 buah Kuning telur', 'Secukupnya Gula halus untuk taburan (--+250 gr)', '120 gr Gula pasir', '360 gr Mentega', '600 gr Tepung terigu', '6 sdm Maizena', '1 bungkus Vanili (2 gr)', '1-2 bungkus Susu bubuk vanila (27-54 gr)']"
resep-14309419,putri salju,Pistache Cheesy Snow Balls Putri Salju,"['150 gr butter, suhu ruang', '60 gr gula halus', '50 gr susu bubuk fullcream', '200 gr tepung terigu pro rendah', '50 gr Maizena', '2 butir kuning telur', '50 gr keju parut (saya pakai 20gr Parmigiano Reggiano + 30gr keju Gouda)', '30 gr tepung pistachio', 'Susu bubuk+gula icing untuk bedak']"
resep-24876695,lidah kucing,Lidah Kucing Lumer,"['100 gr putih telur (kurleb 3 butir)', '1/4 st garam halus', '200 gr buttermix', '100 gr gula bubuk', '1/2 st vanilla extract', '120 gr terigu protein rendah yg sudah disangrai', '15 gr susu bubuk', '15 gr maizena']"
resep-24586215,lidah kucing,Lidah Kucing Keju,"['70 gr Putih Telur (dari 2 butir telur)', '40 gr Gula pasir halus', '1 sdt Pasta Vanilla', '200 gr Margarine', '40 gr Gula pasir halus', '135 gr Terigu pro sedang', '30 gr Maizena', '1 sdm Susu Bubuk', '1/4 sdt Garam', '50 gr Keju Cheddar parut']"
resep-24754487,lidah kucing,Lidah Kucing Matcha Greentea,"['125 gr butter', '125 gr margarine', '175 gr gula halus', '75 ml putih telur', '240 gr tepung terigu protein rendah', '6 gr bubuk matcha', '1 sdt perisa matcha', '1/4 sdt Baking powder']"
resep-24671146,lidah kucing,Cookies Lidah Kucing,"['125 gr butter+ margarin', '70 gr gula diblender halus', '38 gr putih telur', '105 gr terigu', '7 gr susu bubuk (skip)', '30 gr maizena', 'Topping: almond slice atau keju parut']"
resep-24669917,lidah kucing,Lidah Kucing Devina Hermawan,"['75 gr mentega tawar (suhu ruang)', '75 gr salted butter', '90 gr gula halus', '1/2 sdt garam', '1 sdt perisa vanila', '1 butir kuning telur', '15 gr susu bubuk', '120 gr tepung terigu protein sedang', '1/2 sdt baking powder', '60 gr keju cheddar', '50 gr putih telur']"
resep-24955613,sagu keju,Sagu keju,"['250 gr margarin (50 gr blue band + 200 gr mahal)', '1 buah kuning telur', '30 gr maizena', '300 gr tepung protein rendah', '60 gr gula dihaluskan', '30 gr susu bubuk', '30 gr maizena', 'secukupnya Icing sugar', '60-80 gr keju parut', 'Plastik segitiga + mixer']"
resep-24969867,sagu keju,Sagu Keju,"['300 gr tepung sagu', '140 gr gula halus', '100 gr margarin', '50 gr mentega', '1 kuning telur', '1 santan instan ukuran kecil', '100 gr keju cheddar parut', '2 lembar daun pandan']"
resep-24900629,sagu keju,Sagu keju,"['250 g BOLA Deli Tepung Tapioka', '80 g BOLA Deli Gula Halus', '120 g butter', '1 btr telur', '1 sdt vanilla essens', '150 g keju parut, keringkan', '30 g santan kental']"
resep-17312700,sagu keju,Sagu Keju Coklat dengan Santan,"['200 gram royal p@lmia', '100 gram gula halus (hasil kurang manis, silahkan ditambah sesuai selera)', '2 butir kuning telur', '160 gram keju (mix edam+cheddar), parut', '2 sachet santan instan(kara)', '80 gram coklat bubuk (bendorf), sangrai', '320 gram tepung sagu (saya pakai sapapua), timbang setelah disangrai', 'secukupnya Toping: keju parut']"
resep-24782822,sagu keju,Kue sagu keju,"['170 gr keju parut', '170 gr tepung terigu protein rendah', '130 gr gula halus', '2 butir kuning telur', '40 gr creamer bubuk (saya pakai susu bubuk)', '34 ml santan kental/cooking cream', '195 gr tepung tapioka sangrai', '170 gr margarin', 'Secukupnya keju parut untuk taburan keju dan']"
